operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3
O2,-13.9,5.0,10,10.9350205896367,186.94081899062414,4235.474225354949,6762.364736982636,82046.4233257445,58829652.95307096,1516790.6293225002,753707241.4325175,549390974067.4355
O2,-13.9,5.0,25,13.36338778316763,251.692488242811,6061.445105419393,8264.099791647552,120896.50522554274,86706563.79305434,2448737.472696692,1326624858.9269767,969140390592.6448
O2,-13.9,5.0,50,14.025752426441098,270.2153484155018,6599.031839663489,8673.71506899648,132725.57634046552,95196888.42646275,2745987.422839094,1519852710.7313616,1110943912966.9802
O2,-13.9,5.0,75,14.186082117468509,274.74912899386584,6731.503938116406,8772.865081763914,135667.2875278001,97308463.36498408,2820738.5387964174,1569149693.7896845,1147137568167.5713
O2,-13.9,5.0,100,14.251693052591776,276.60996099201293,6785.972697224096,8813.439782657291,136879.89237542465,98178895.18402913,2851643.8353760606,1589611280.0687666,1162162248814.5283
O2,-13.9,5.0,250,14.342860307968943,279.2008613331567,6861.904454959849,8869.818849194166,138573.27911761613,99394459.13030203,2894891.278765115,1618322055.2904398,1183246003867.8926
O2,-13.9,5.0,500,14.365121798557794,279.8344376635185,6880.489087821355,8883.58565714462,138988.26852353095,99692354.68336299,2905505.3180150455,1625382204.2073958,1188430955657.0815
O2,-13.9,5.0,1000,14.374672726066152,280.1063733784274,6888.467698170186,8889.492084090978,139166.4922453112,99820291.0259469,2910065.5575003247,1628417206.4752574,1190659887059.227
O2,-13.9,5.0,5000,14.381545360829927,280.3020936938889,6894.210882564109,8893.742208740814,139294.80483725714,99912398.95115668,2913349.413264109,1630603339.5927768,1192265415604.7217
O2,-13.9,7.0,0,4.618642937142726,50.63936666228947,845.9646748089484,2856.231381281826,15477.280294097498,11095897.2797362,186718.17542166339,66008853.47739481,47766551559.1454
O2,-13.9,7.0,0.1,4.632792245428079,50.874432484630724,850.8657509686836,2864.9815024954737,15568.828222808166,11161510.243288673,188109.88075462283,66578205.907138996,48179651259.08423
O2,-13.9,7.0,5,7.177188262413983,98.98462556367303,1944.9356306439656,4438.470425562793,36295.386437235626,26018577.69747928,546628.502244458,228949788.0695202,166243072884.8686
O2,-13.9,7.0,10,9.972648312308607,162.8378467137797,3581.6271112274803,6167.220705295895,68645.07900052259,49216528.11449801,1214954.695821117,580915868.1165338,423049767017.29
O2,-13.9,7.0,25,12.985478661546637,241.2794268415362,5761.930768988777,8030.395697353821,114382.25511966173,82031407.35857081,2287463.983740271,1223750613.9503727,893688208625.8448
O2,-13.9,7.0,50,13.877009392254873,266.0264454427635,6476.94036887894,8581.730342915811,130023.72870066339,93257544.007568,2677615.304309141,1475005961.233355,1078023197603.4595
O2,-13.9,7.0,75,14.097706982766065,272.24770150339737,6658.373129446224,8718.212714876085,134042.02082207444,96141830.6763821,2779399.8748222576,1541853519.8834078,1127096028089.2446
O2,-13.9,7.0,100,14.188585868897672,274.82008093795906,6733.579749495513,8774.413449956699,135713.46804332946,97341611.85329255,2821914.547023544,1569927438.148708,1147708629020.1614
O2,-13.9,7.0,250,14.315411696586375,278.42015406232315,6839.0128675073665,8852.844247930141,138062.3999756697,99027733.3012939,2881833.1219848553,1609643599.0476158,1176872766578.138
O2,-13.9,7.0,500,14.3464777924587,279.30379291078714,6864.923304640826,8872.05592653137,138640.6743924119,99442837.53683707,2896614.6106262654,1619467990.5285969,1184087561932.6536
O2,-13.9,7.0,1000,14.35981791175252,279.68345276537616,6876.059677169448,8880.305657328736,138889.34240370584,99621342.0119615,2902974.5635509505,1623698335.5658004,1187194325165.5693
O2,-13.9,7.0,5000,14.369421558316963,279.95685353065045,6884.080646528599,8886.244670610864,139068.4900909614,99749940.73181933,2907557.826542978,1626748091.4138296,1189434070059.3018
O2,-13.9,11.0,0,3.326831126167305,30.94160831534215,457.3994585292705,2057.3574607971204,8240.544430343174,5909418.361287279,84679.63853498147,26422901.128172323,19074172596.69235
O2,-13.9,11.0,0.1,3.3383719739488007,31.101283227198355,460.34665381374526,2064.494482756611,8295.325668052143,5948679.360924685,85383.03312961575,26677673.971332166,19258587299.60558
O2,-13.9,11.0,5,5.577306795092048,67.4289644025611,1208.5421784499522,3449.082075089136,22276.69460410045,15969290.753165774,295473.1011363637,112242926.46930222,81338481882.11133
O2,-13.9,11.0,10,8.480023781539614,127.5049211445338,2656.1008041747327,5244.161525276323,50142.806170078344,35947223.380481616,820384.9899404328,367144529.0332515,266968751271.7457
O2,-13.9,11.0,25,12.290350265471355,222.43563070888007,5225.275112513435,7600.518900588225,102848.3255450962,73754536.16469742,2006527.5450595587,1048075507.2704436,764917660607.9476
O2,-13.9,11.0,50,13.588791190947529,257.95768513662995,6242.608809503533,8403.492328267452,124863.26898834028,89553595.07463546,2547804.0833060746,1390514235.8914163,1016015143109.3894
O2,-13.9,11.0,75,13.924219376609798,267.3541630590841,6515.606631961837,8610.925642426431,130878.42936190439,93871029.20341423,2699214.324017051,1489147852.5342214,1088403772411.3903
O2,-13.9,11.0,100,14.06403344481541,271.29611234039834,6630.579818263302,8697.388546530732,133425.1821607836,95699062.9606021,2763736.0022712327,1531532572.7830763,1119518642327.2197
O2,-13.9,11.0,250,14.260828409240895,276.86930576501004,6793.568474243262,8819.08921307976,137049.13357855007,98300380.97943324,2855961.4646517076,1592473572.6488576,1164264079430.8228
O2,-13.9,11.0,500,14.309334475726965,278.2473769380536,6833.948078145603,8849.086023257249,137949.4102355111,98946625.3964455,2878946.339564006,1607726146.9465537,1175464659216.6172
O2,-13.9,11.0,1000,14.33020017146817,278.8407069793637,6851.34294190289,8861.989651245096,138337.5353987199,99225234.57806927,2888864.473996631,1614315621.5308459,1180303760447.491
O2,-13.9,11.0,5000,14.345235138209157,279.2684334227422,6863.886235763451,8871.28746073374,138617.52148161046,99426218.26843591,2896022.5601080772,1619074296.351624,1183798446916.5798
O2,-13.9,16.0,0,2.4650152405785977,19.92798111131616,264.4857499671178,1524.398855181195,4656.710546527605,3340822.428240989,41713.36103561242,11595019.558798136,8350986249.182885
O2,-13.9,16.0,0.1,2.4742337365772578,20.035919578547496,266.264936393684,1530.0996988426841,4689.7340070555565,3364492.6961321984,42078.05097203518,11713399.083597045,8436494532.792677
O2,-13.9,16.0,5,4.361905393534792,46.4437272964417,759.4277413785805,2697.4614076443618,13862.201224187787,9938370.617326029,162536.26955994056,56225002.77067827,40669339787.05612
O2,-13.9,16.0,10,7.143540337447117,98.27967619903391,1927.846527196115,4417.662091414444,35966.49263362254,25782785.48064538,540401.8723639545,225924890.0718166,164040305664.7614
O2,-13.9,16.0,25,11.519532094367705,202.03722026278825,4652.83478855285,7123.834549604915,90742.67855943153,65068563.68376007,1718650.1931197348,873085692.3592606,636755442782.4128
O2,-13.9,16.0,50,13.244928409591479,248.41600194547792,5966.985196672674,8190.842956052422,118836.1400264644,85227842.68108663,2397535.482234151,1293809593.979045,945068891855.983
O2,-13.9,16.0,75,13.713273492947419,261.43475923255187,6343.451296539487,8480.473848868123,127079.95233931039,91144607.72583891,2603437.6560090273,1426618906.1359885,1042509758212.744
O2,-13.9,16.0,100,13.911384638127245,266.9930362124298,6505.086823110422,8602.988452023259,130645.80390580957,93704055.08569677,2693332.936767979,1485294696.5140886,1085575384624.6676
O2,-13.9,16.0,250,14.193181897781999,274.9503369148657,6737.390820167455,8777.255685316588,135798.2579460174,97402475.86132237,2824073.973769768,1571355752.1440291,1148757396195.7915
O2,-13.9,16.0,500,14.263174971161783,276.93593288917515,6795.520061472118,8820.540359714249,137092.62175760794,98331597.90554897,2857071.094407373,1593209323.4125588,1164804358132.6187
O2,-13.9,16.0,1000,14.293349384186085,277.7930457102371,6820.632109612818,8839.200617644803,137652.41791810808,98733435.18031588,2871360.648415564,1602689518.504798,1171765994750.1504
O2,-13.9,16.0,5000,14.315116352783178,278.41175670527,6838.766695175973,8852.661607205706,138056.9078838012,99023790.71101011,2881692.7925671274,1609550378.1681395,1176804306374.5605
O2,-13.9,25.0,0,1.681123788992362,11.589531739835948,135.55770257431558,1039.6297592069136,2271.3386414447946,1630821.4173213537,17395.15166622539,4158355.8152322182,2985450627.6504416
O2,-13.9,25.0,0.1,1.6878248994027365,11.653520540090835,136.4740798165094,1043.773818186958,2288.1780258003187,1642895.6740280597,17550.534887536305,4202150.225202396,3016996821.7334404
O2,-13.9,25.0,5,3.1329804032845763,28.30631449245734,409.32849049150235,1937.4775528732293,7347.138246536504,5269122.007874301,73389.06980331596,22379539.23184766,16148061784.473345
O2,-13.9,25.0,10,5.56486264867664,67.20020936334132,1203.4455740348956,3441.3864568527797,22180.701187786133,15900485.479415255,293868.4101667191,111537898.81223872,80826195387.59682
O2,-13.9,25.0,25,10.350995564549963,172.19768361262095,3833.5879859122806,6401.195764121717,73777.01343617207,52897598.4747664,1329120.5497692185,645417078.8888328,470194853095.35144
O2,-13.9,25.0,50,12.66792002571148,232.62002820042034,5514.433479161332,7834.013171013124,109040.88338912708,78198250.05276641,2156602.582065239,1141345985.4753747,833272786760.8398
O2,-13.9,25.0,75,13.349249818526634,251.30085488319472,6050.144127013073,8255.356706667764,120649.72152583631,86529446.16885155,2442595.4019686677,1322680958.551971,966247195983.5236
O2,-13.9,25.0,100,13.644807115231119,259.52085042029415,6287.917750785792,8438.133332074143,125858.4713047771,90267892.17442726,2572757.3971879007,1406688387.2801301,1027883737687.9878
O2,-13.9,25.0,250,14.073021678517648,271.55003014064766,6637.994592736609,8702.94699833585,133589.69891609254,95817153.41926369,2767912.3292693417,1534283178.9718976,1121538046432.0051
O2,-13.9,25.0,500,14.180833987320062,274.6004204717008,6727.153482928138,8769.619584938951,135570.51357313685,97238996.9663692,2818274.3839852894,1567520240.517515,1145941123719.779
O2,-13.9,25.0,1000,14.227493363194888,275.9232496503589,6765.865312212924,8798.47435516331,136432.0462893007,97857420.8797669,2840223.520253889,1582044763.885486,1156606122763.65
O2,-13.9,25.0,5000,14.261220071638183,276.8804260900204,6793.894194612802,8819.33142110237,137056.3914762658,98305590.97019862,2856146.6513484507,1592596359.7705843,1164354244317.7104
O2,-13.9,37.0,0,1.1805570078177725,7.186772118060054,75.94980298095625,730.0724821059498,1187.472295987444,853485.5918773934,8042.590937920016,1669509.029367773,1194766414.142633
O2,-13.9,37.0,0.1,1.1854486109325664,7.226109671560063,76.44901125596363,733.097516022974,1196.3991603357294,859889.873417825,8113.682418914736,1687045.9498412134,1207363554.168822
O2,-13.9,37.0,5,2.277448171144234,17.780313761244518,229.61887507651608,1408.4048366468373,4009.8308220484937,2877145.235967822,34708.98209185116,9354514.646668743,6733073768.789143
O2,-13.9,37.0,10,4.298325341640271,45.42535657583028,738.7014775959401,2658.1426423261837,13475.734878999308,9661392.99974643,156857.68764261538,53958875.70243284,39025938716.39625
O2,-13.9,37.0,25,9.117789241627705,142.2777724141214,3037.7702560645257,5638.564304024845,57706.35626150163,41371171.32336081,978188.3968356004,450805816.29562086,328018650965.01483
O2,-13.9,37.0,50,11.972486545141107,213.95853790970799,4986.256889694051,7403.947698471965,97768.78330806742,70109743.62722069,1884813.54435997,973441019.5383645,710241805577.2859
O2,-13.9,37.0,75,12.892920396221415,238.74680809203272,5689.393801746101,7973.156407563239,112812.88999288708,80905152.02943291,2248883.4753954336,1199354520.9427211,875799842331.2292
O2,-13.9,37.0,100,13.304867031161367,250.07245111806256,6014.715452045193,8227.909781494764,119876.55469166418,85974542.79959297,2423368.7406603713,1310348379.2846446,957200452757.9691
O2,-13.9,37.0,250,13.91593764544462,267.12112835970066,6508.817959798355,8605.804103398263,130728.303456449,93763271.54829644,2695418.5084512746,1486660845.9978561,1086578194271.8175
O2,-13.9,37.0,500,14.072513592989344,271.5356750906675,6637.575375304118,8702.632791768092,133580.39654465954,95810475.79946318,2767676.1583822295,1534127605.2309158,1121423823237.0781
O2,-13.9,37.0,1000,14.140623543365097,273.46171578126695,6693.852799589423,8744.75289341622,134830.12400608693,96707536.01434079,2799433.194687081,1555071149.1209128,1136800496905.1707
O2,-13.9,37.0,5000,14.189986504886155,274.85977451626985,6734.7410841413985,8775.279631133266,135739.305200368,97360158.6048791,2822572.5381711484,1570362634.8016024,1148028182831.3613
O2,-13.9,55.0,0,0.8160706100904483,4.468860520714321,43.23595481340947,504.6691546720179,615.049510928536,442676.14763260545,3749.808493963135,673103.8186583653,479983409.2734973
O2,-13.9,55.0,0.1,0.8195455214639485,4.492750488921708,43.50674767448507,506.81808486799076,619.6415010236875,445973.25429800665,3781.8839545884334,679975.8803622057,484904026.1379674
O2,-13.9,55.0,5,1.6156589946342885,10.971285008465589,126.77168434583712,999.1454465485457,2110.0630264301176,1515179.7001680438,15921.135945171452,3746233.179522733,2688636799.2087755
O2,-13.9,55.0,10,3.2043740165733543,29.26654595371929,426.71772945857816,1981.6283318390172,7670.295597903004,5500727.048020685,77432.95383737663,23817458.890794344,17188517255.628754
O2,-13.9,55.0,25,7.735407262522361,110.9184039705939,2237.9989927456004,4783.680598352111,41963.48530450157,30082371.668883774,656063.4176971613,283025390.55386347,205637045561.4151
O2,-13.9,55.0,50,11.06160927420032,190.1819966893777,4324.600871991066,6840.648885104297,83894.2430050202,60155268.98239196,1559312.033703844,778612608.881639,567612508439.7743
O2,-13.9,55.0,75,12.26406970920149,221.73135699271722,5205.35878094869,7584.266674395153,102423.71171020156,73449848.95889184,1996304.1635873232,1041771164.5367081,760298457683.4286
O2,-13.9,55.0,100,12.825571913039779,236.90845632773846,5636.819172313466,7931.507215882316,111677.44072232711,80090308.92192306,2221037.916185769,1181799041.5702403,862928490242.191
O2,-13.9,55.0,250,13.686778507573004,260.693688922443,6321.941012093743,8464.08898817775,126606.60336882844,90804861.09992774,2591541.4886561516,1418885133.515097,1036834192812.5068
O2,-13.9,55.0,500,13.91310064358064,267.0413116166996,6506.492982036265,8604.049661420137,130676.89473882309,93726371.25555392,2694118.876169716,1485809496.7787313,1085953265522.7212
O2,-13.9,55.0,1000,14.01228979206822,269.8355275555488,6587.949314024072,8665.389578221086,132479.95239113405,95020581.19277032,2739760.4149713344,1515758593.8168423,1107938315951.1736
O2,-13.9,55.0,5000,14.08446056337135,271.8732668210205,6647.435139991325,8710.020938570224,133799.20951947986,95967539.99555159,2773232.299626413,1537788246.2626288,1124111370529.6438
O2,-13.9,81.0,0,0.5643800777399988,2.8451031057956344,25.657801698242114,349.0203184684017,326.8498084431273,235645.59163096387,1834.2744585838673,286945.7577031272,203883867.0024825
O2,-13.9,81.0,0.1,0.5668279440857777,2.859870012620613,25.809726361363417,350.5341125388101,329.2305409949604,237356.91229282384,1849.2141216085956,289731.1759976612,205871511.21982583
O2,-13.9,81.0,5,1.1380028654975487,6.847706973251826,71.67511201263807,703.7564244492561,1111.2028053333165,798766.4231316517,7439.905740231331,1521974.1598224582,1088806552.788894
O2,-13.9,81.0,10,2.343028885296289,18.520639791378436,241.52075416574718,1448.9608406602847,4230.574620772748,3035375.1409607916,37068.69409678002,10102008.118023183,7272751824.740106
O2,-13.9,81.0,25,6.345711627670728,82.06908498617811,1542.4596385484683,3924.2740241966035,28595.522998419223,20498665.494711503,404815.44912373845,161610940.80727398,117231064153.13808
O2,-13.9,81.0,50,9.966360105410601,162.6835952123012,3577.4965838861426,6163.332004389714,68561.28691049312,49156427.42519259,1213106.1551532615,579880500.1432617,422293173703.7745
O2,-13.9,81.0,75,11.456901176948179,200.40388412126936,4607.409788284949,7085.102750361004,89790.85609262837,64385670.48495478,1696345.2029875552,859754575.9293839,626996484747.0486
O2,-13.9,81.0,100,12.191205859927777,219.7819145645131,5150.28500469752,7539.206653425593,101250.82618656408,72608237.83325826,1968110.5999836554,1024418674.7962182,747584973559.1691
